video_id,start_time,end_time,label
4A5mg4__API,30.000,40.000,"/m/02lkt,/m/04rlf,/m/07gxw"
4A5sdYIuSqw,0.000,8.000,/m/09x0r
4A5yZ9RQ1jI,30.000,40.000,/m/09x0r
4A619raSOho,23.000,33.000,"/m/07rv9rh,/m/09x0r"
4A64pD_orVE,30.000,40.000,"/m/04rlf,/m/09x0r"
4A6899ZwTy4,30.000,40.000,"/m/02cjck,/m/04rlf,/m/0gywn,/m/0l14gg"
4A6ALTpYWPg,30.000,40.000,"/m/03qtwd,/m/04rlf"
4A6J4sKHrbo,30.000,40.000,/m/09x0r
4A6UUFIy6P8,30.000,40.000,"/m/07rqsjt,/m/09x0r"
4A6j2EZNkh8,30.000,40.000,/m/09x0r
4A6lj86QJ6s,180.000,190.000,"/m/01s0ps,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c"
4A6otaWQfQQ,24.000,34.000,"/m/07qdb04,/m/0jbk"
4A7L96HyGoQ,30.000,40.000,"/m/04rlf,/m/09x0r"
4A7THlMODjE,30.000,40.000,/m/04rlf
4A7UEkqQG1Y,28.000,38.000,"/m/02sgy,/m/04rlf,/m/04szw,/m/0fx80y"
4A7YKag0SO8,11.000,21.000,"/m/09x0r,/t/dd00126"
4A7mhPFdqRA,30.000,40.000,"/m/026t6,/m/0l14md"
4A7uBUzam5w,30.000,40.000,"/m/04rlf,/m/09x0r"
4A7xPk2SSiM,30.000,40.000,"/m/04rlf,/t/dd00004"
4A82ezUX4XU,30.000,40.000,"/m/04rlf,/m/0l14jd,/t/dd00004"
4A8JkLJ0orA,30.000,40.000,/m/04rlf
4A8R3z0CQ6M,30.000,40.000,/m/09x0r
4A8kmdaQd-c,30.000,40.000,"/m/04rlf,/m/09x0r"
4A8o7AUX9ww,30.000,40.000,/m/09x0r
4A8vAs011X0,30.000,40.000,/t/dd00003
4A93xMdHeiA,30.000,40.000,/m/04rlf
4A9EplOqIoU,350.000,360.000,"/m/01kcd,/m/0319l"
4A9a07SuP5U,480.000,490.000,"/m/0316dw,/m/09x0r"
4A9kuka2W44,30.000,40.000,"/m/04rlf,/m/09x0r"
4A9qGn8wHDU,340.000,350.000,"/m/026t6,/m/02hnl,/m/03_d0,/m/03t3fj,/m/04rlf,/m/04szw,/m/0l14md"
4A9wtK73T3g,30.000,40.000,/m/04rlf
4AA-J4gTItw,0.000,9.000,"/m/07yv9,/m/0k4j,/t/dd00134"
4AACtkXqQL0,30.000,40.000,/m/09x0r
4AAOvT5sXSo,30.000,40.000,"/m/01sm1g,/m/04rlf,/m/0l14md"
4AAPmpg-uWY,30.000,40.000,/m/04rlf
4AAUIEH9HjU,30.000,40.000,"/m/04rlf,/m/07qcpgn"
4AAc6REVtVA,30.000,40.000,"/m/04rlf,/m/09x0r"
4AAckg2Durs,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AAl01l396U,30.000,40.000,"/m/04rlf,/m/06bz3"
4AAqibTF098,30.000,40.000,/m/04rlf
4AAt8RFyR-4,30.000,40.000,/m/09x0r
4AAuCb8Orhw,30.000,40.000,/m/04rlf
4AAyER7XQS0,30.000,40.000,/m/09x0r
4ABBFIRvuQM,30.000,40.000,"/m/04rlf,/m/07xzm,/t/dd00125"
4ABDLRPjHHE,30.000,40.000,"/m/04rlf,/m/09x0r"
4ABF_1ljIsM,30.000,40.000,"/m/04rlf,/t/dd00003"
4ABJW-EOPO4,30.000,40.000,/m/09x0r
4ABk2S5hgWo,0.000,10.000,"/m/04rlf,/m/07lnk"
4ABrjBZLmWE,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r"
4ABvFT-Muc4,100.000,110.000,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128"
4ABzoY5yNI8,130.000,140.000,"/m/01h3n,/m/03vt0,/m/0h2mp"
4AC-kVeRFvc,30.000,40.000,/m/09x0r
4AC0igSQPqk,10.000,20.000,"/m/06bz3,/m/09x0r"
4AC2-GmaHIY,30.000,40.000,"/m/04rlf,/m/09x0r"
4AC2l77pkuI,30.000,40.000,/m/04rlf
4AC2mvPe7EE,80.000,90.000,"/m/04rlf,/t/dd00125"
4AC8iiidt7k,70.000,80.000,"/m/04rlf,/m/09x0r"
4ACAKHBIeK0,30.000,40.000,/m/04rlf
4ACBAebX5zI,30.000,40.000,"/m/04rlf,/m/07s72n"
4ACE26cFX60,30.000,40.000,/m/04rlf
4ACKX081BOU,13.000,23.000,"/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4ACLueF3_Uc,10.000,20.000,"/m/01d380,/m/07k1x"
4ACP5gZvWds,30.000,40.000,"/m/04rlf,/m/09x0r"
4ACSmNT7YEA,30.000,40.000,/m/07yv9
4ACXUdd1IYs,30.000,40.000,/m/04rlf
4ACXcC4jvlI,140.000,150.000,"/m/012f08,/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r"
4ACYRvMLdqs,30.000,40.000,"/m/068hy,/m/07qf0zm,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
4AChddvjcCI,30.000,40.000,"/m/018vs,/m/02sgy,/m/04rlf,/m/04szw"
4ACv23d5pb0,30.000,40.000,/m/07qmpdm
4AD2p-38ZQ0,30.000,40.000,/m/04rlf
4AD38dEixNo,30.000,40.000,"/m/04rlf,/t/dd00003"
4AD3hb3JyLs,50.000,60.000,/m/09x0r
4ADHmgHpKeo,30.000,40.000,/m/09x0r
4ADJXwPtvbg,30.000,40.000,"/m/09x0r,/t/dd00125"
4ADQ52ehtSg,30.000,40.000,/m/09x0r
4ADYmFgD-ik,30.000,40.000,/m/09x0r
4AD_CRli5bs,30.000,40.000,/m/0c1dj
4ADwgC_Rm1A,30.000,40.000,/m/09x0r
4ADxi494xsA,80.000,90.000,"/m/01m2v,/m/0316dw"
4ADzQu9qAas,30.000,40.000,/m/09x0r
4AE3o6CrjxM,30.000,40.000,/m/04rlf
4AE96ADrTIw,30.000,40.000,/m/09x0r
4AEGIPuLwTA,30.000,40.000,"/m/04rlf,/m/09x0r"
4AELN9WSHcI,30.000,40.000,/m/04rlf
4AEQuHAOIdw,110.000,120.000,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
4AEUe6nBzho,28.000,38.000,"/m/014zdl,/m/04rlf,/m/07qsvvw,/m/09x0r"
4AEiNYycJy4,18.000,28.000,"/m/04rlf,/m/07qmpdm"
4AEt0badEaQ,30.000,40.000,"/m/04rlf,/m/09x0r"
4AF5iKqhVF8,30.000,40.000,/m/04rlf
4AFTeihGwjs,8.000,18.000,"/m/04rlf,/m/07yv9,/m/09x0r,/t/dd00128"
4AF_-SwVI4E,11.000,21.000,"/m/04rlf,/m/09x0r"
4AFgfxATsM4,30.000,40.000,/m/04rlf
4AFv5RqHxH8,30.000,40.000,/m/04rlf
4AG4_KVKXL0,30.000,40.000,"/m/025td0t,/m/04rlf,/m/09x0r,/t/dd00035"
4AG6Ar9PYMI,30.000,40.000,"/m/04rlf,/m/09x0r"
4AGAohJuovY,30.000,40.000,/m/09x0r
4AGMbnd0Qug,0.000,10.000,"/m/028v0c,/m/04rlf"
4AGNAWOZdTY,30.000,40.000,"/m/04rlf,/m/09x0r"
4AGPIbAduiY,50.000,60.000,"/m/03q5t,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0ggq0m"
4AGPabpGRzQ,0.000,8.000,"/m/04rlf,/m/07c52"
4AGQ0PD0NAY,140.000,150.000,/m/09x0r
4AGQm-MBteQ,130.000,140.000,/m/07k1x
4AGQvu47r80,30.000,40.000,"/m/07qcpgn,/m/09x0r"
4AGYSdE2fiQ,19.000,29.000,"/m/04rlf,/m/09x0r"
4AG_ducXGWg,30.000,40.000,"/m/04rlf,/m/09x0r"
4AGgYfAmziw,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
4AGjCgWaY1c,7.000,17.000,/m/09x0r
4AGsnlNU060,30.000,40.000,/m/04rlf
4AGxmFdExYc,30.000,40.000,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
4AH-Zk53duI,30.000,40.000,"/m/04rlf,/m/09x0r"
4AH0iRamw5Y,30.000,40.000,/m/04rlf
4AH9oQtxKxA,30.000,40.000,/m/04rlf
4AHDmfWMbcU,30.000,40.000,/m/09x0r
4AHJQ0xL7Bk,30.000,40.000,/m/09x0r
4AHN_jXivug,30.000,40.000,/m/04rlf
4AHSk52m95c,30.000,40.000,"/m/04rlf,/m/07pjjrj"
4AHo6nDDiBI,30.000,40.000,"/m/04rlf,/m/09x0r"
4AHxDYEXkR4,30.000,40.000,"/m/04rlf,/t/dd00003"
4AI41TmfYkU,5.000,15.000,/m/09x0r
4AI8RCRVht4,30.000,40.000,"/m/04rlf,/m/09x0r"
4AI9e_W1-Q4,30.000,40.000,/m/09x0r
4AIBun5MFuc,30.000,40.000,/m/04rlf
4AIOFT7O_ys,30.000,40.000,"/m/04rlf,/t/dd00004"
4AITQ6hqi5o,150.000,160.000,/m/01g90h
4AITz4N3tao,30.000,40.000,"/m/04rlf,/m/07xzm"
4AIdWGBaFY8,10.000,20.000,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00128"
4AIfzaSVOhI,20.000,30.000,/m/04rlf
4AIkyzdAekA,30.000,40.000,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j"
4AImDwHq9Vo,160.000,170.000,"/m/04rlf,/m/04szw,/m/0mkg"
4AImt1LVlVU,30.000,40.000,/m/04rlf
4AIoRgkZG8U,50.000,60.000,"/m/09x0r,/t/dd00129"
4AIqu2ELESs,570.000,580.000,"/m/09x0r,/t/dd00125"
4AIwPwUXPP8,30.000,40.000,"/m/04rlf,/m/09x0r"
4AIzDig5meE,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AIzLQXEd0I,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AJ-l07n7Ko,30.000,40.000,"/m/012f08,/m/0k4j"
4AJ3vZMqR78,30.000,40.000,/m/09x0r
4AJ7cJnULdg,30.000,40.000,"/m/07q2z82,/m/07yv9,/m/0k4j"
4AJCz1gaewg,30.000,40.000,"/m/04rlf,/m/09x0r"
4AJHWx32USY,30.000,40.000,/m/04rlf
4AJMYySjT5g,30.000,40.000,/m/09x0r
4AJNlper-0I,30.000,40.000,/m/04rlf
4AJWvpPW8Pc,30.000,40.000,"/m/02dgv,/m/09x0r"
4AJXo71Hnho,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AJ_BRQ_LuU,330.000,340.000,/m/06rqw
4AJlT0v5MYY,30.000,40.000,/m/09x0r
4AJxIfkMuDY,30.000,40.000,/m/09x0r
4AKQLLFo9xQ,120.000,130.000,"/m/07k1x,/m/09x0r"
4AKWSI8rcvw,30.000,40.000,"/m/04rlf,/m/04szw"
4AKffCuwj5Q,60.000,70.000,/m/04rlf
4AKiqvJltg0,400.000,410.000,"/m/026t6,/m/02k_mr,/m/06rvn,/m/0l14md"
4AKkxAlJBNY,30.000,40.000,/m/04rlf
4AKotDX2BQU,30.000,40.000,/t/dd00004
4AKuyUtb4a8,30.000,40.000,/m/09x0r
4AKz9Mc91Ac,30.000,40.000,/m/09x0r
4AL1ePme8EA,60.000,70.000,/t/dd00125
4ALFAdZn2Fk,30.000,40.000,"/m/04rlf,/m/09x0r"
4ALQBcZiYPY,30.000,40.000,"/m/04rlf,/m/07gxw"
4ALVzadv0fA,30.000,40.000,"/m/04rlf,/m/09x0r"
4ALhs8TAK8A,30.000,40.000,/m/04rlf
4ALkUtxsy8Y,390.000,400.000,"/m/03qtwd,/m/09x0r"
4ALpdTwWIck,70.000,80.000,"/m/01hgjl,/m/04rlf"
4ALuvuiteIU,30.000,40.000,/m/04rlf
4ALuxWhAgc4,30.000,40.000,"/m/04rlf,/m/09x0r,/m/0jbk"
4AM5Cnm_K3M,60.000,70.000,/m/09x0r
4AMGWbYAW-g,30.000,40.000,"/m/04rlf,/m/09x0r"
4AMbDvzEwUg,30.000,40.000,"/m/04rlf,/m/05pd6"
4AMc2u8UWdg,30.000,40.000,/m/09x0r
4AMdLNRMozY,30.000,40.000,"/m/09x0r,/t/dd00126"
4AMtfSaboo0,30.000,40.000,/t/dd00077
4AMwFcXjBCw,30.000,40.000,"/m/04rlf,/m/09x0r"
4AMwImLJy3I,30.000,40.000,/m/02mk9
4AN4a04DYEQ,90.000,100.000,"/m/03lty,/m/04rlf,/m/0dl5d"
4ANBCzFxgEQ,30.000,40.000,"/m/04rlf,/m/07yv9,/m/0k4j,/t/dd00003,/t/dd00004"
4ANDkjDWppM,30.000,40.000,"/m/02cjck,/m/04rlf,/m/07sbbz2"
4ANNJKhjEnE,30.000,40.000,"/m/04rlf,/m/09x0r"
4ANS4oKcAk0,0.000,10.000,/m/09x0r
4ANSBlG1pfs,60.000,70.000,"/m/04rlf,/m/09x0r,/m/0d31p"
4AN_dLBztiQ,30.000,40.000,/m/09x0r
4ANaGqlI77A,30.000,40.000,/m/09x0r
4ANiE5xozY4,30.000,40.000,/t/dd00128
4ANk7cSLbSs,0.000,7.000,/m/04rlf
4ANpGMOeu7Q,30.000,40.000,/m/09x0r
4ANpRb4WsSA,30.000,40.000,"/m/07yv9,/m/09x0r"
4ANxcL4pAjw,30.000,40.000,/m/09x0r
4AO0ED9EZ24,120.000,130.000,"/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y,/t/dd00125"
4AO6pip56Fo,160.000,170.000,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr"
4AO8BZenuw4,12.000,22.000,/m/09x0r
4AO8JyAmeLI,30.000,40.000,"/m/04rlf,/t/dd00003"
4AOBttJPoYI,30.000,40.000,/m/09x0r
4AOIbzGtthQ,30.000,40.000,"/m/04rlf,/m/09x0r"
4AOZeXfpaqQ,5.000,15.000,/m/09x0r
4AO_VtrU3yE,4.000,14.000,/m/09x0r
4AOaHKXHyM0,20.000,30.000,/m/01d3sd
4AOn0sIq9Mk,30.000,40.000,"/m/04rlf,/m/09x0r"
4AOwjmt5z2g,30.000,40.000,"/m/02mk9,/m/07q2z82,/m/07yv9,/m/09x0r,/t/dd00130"
4AP2rAIyDs8,30.000,40.000,"/m/04rlf,/m/09x0r"
4AP4oHfOgfs,30.000,40.000,/m/09x0r
4AP6mIFETys,210.000,220.000,"/m/0130jx,/m/07ptzwd,/m/0838f"
4APCwJYK-Nw,30.000,40.000,/m/04rlf
4APbpnsjXIw,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
4APjJGKrDR8,110.000,120.000,"/m/02lkt,/m/04rlf,/m/07gxw"
4APnYvKi6GM,270.000,280.000,/m/09x0r
4APpQH8SSWE,30.000,40.000,/m/09x0r
4APq3KEp4gY,30.000,40.000,"/m/07pzfmf,/m/09x0r"
4APtkmj7PnM,30.000,40.000,"/m/04rlf,/m/064t9"
4APyS-Jp9SI,30.000,40.000,"/m/04rlf,/m/0l14md"
4AQ0GZqi0-M,14.000,24.000,"/m/04rlf,/m/09x0r"
4AQ7CiJBMAg,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
4AQH5XRsEtk,30.000,40.000,/m/09x0r
4AQUeHGLnac,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AQcf4wRhRw,30.000,40.000,/m/09x0r
4AQdR7_zZLo,0.000,10.000,"/m/07yv9,/m/0k5j"
4AQwHiqXnHQ,30.000,40.000,"/m/09x0r,/t/dd00129"
4AQzamUM_m0,30.000,40.000,/m/09x0r
4AR1h4pTn1M,30.000,40.000,"/m/07r04,/m/07yv9"
4ARZQFmL97k,21.000,31.000,"/m/04rlf,/m/09x0r"
4ARfaVOENnM,30.000,40.000,"/m/04rlf,/m/09x0r"
4ARhZHt3Krw,0.000,3.000,/m/09x0r
4ARlD_inEPY,30.000,40.000,"/m/04rlf,/m/09x0r"
4ARt0dps0H8,30.000,40.000,"/m/015vgc,/m/04rlf,/m/04szw,/m/0ggq0m"
4ASCOKeP0Uw,150.000,160.000,"/m/04rlf,/m/0ggq0m"
4ASO0miQP7s,30.000,40.000,"/m/04rlf,/m/09x0r"
4AST4Au0EnQ,30.000,40.000,"/m/04rlf,/m/04szw,/m/07y_7"
4AScVrBUOLQ,30.000,40.000,/m/09x0r
4ASlrgh3o8s,30.000,40.000,"/m/04rlf,/m/07pkxdp"
4ASsYlSboaA,30.000,40.000,/m/09x0r
4ASte7lv8h0,21.000,31.000,/m/04rlf
4AT-An36cjQ,50.000,60.000,/m/02cz_7
4AT6r3m0ouo,30.000,40.000,/m/04rlf
4AT82mZP_u0,30.000,40.000,/m/09x0r
4ATK-ZkbNpM,30.000,40.000,/m/07k1x
4ATLujKZxHw,30.000,40.000,/t/dd00134
4ATToTvOcpc,21.000,31.000,"/m/04rlf,/m/09x0r"
4ATWsOLsj1s,30.000,40.000,/m/09x0r
4ATagZgir6g,0.000,10.000,"/m/04rlf,/m/0mkg"
4ATb2_CYP50,30.000,40.000,/m/04rlf
4ATc2bS9qZ8,30.000,40.000,"/m/04rlf,/m/0l14gg"
4ATcknePosk,30.000,40.000,/m/04rlf
4ATkyu1ZZes,30.000,40.000,/m/04rlf
4ATsFNOqf8M,30.000,40.000,/m/09x0r
4ATteEciMXY,100.000,110.000,"/m/014yck,/m/02l6bg,/m/07yv9,/m/0k5j"
4ATuSd1g_z0,0.000,10.000,"/m/028v0c,/t/dd00125"
4ATvwaHj3qo,30.000,40.000,"/m/04rlf,/m/07sbbz2"
4ATx-xq3Dyk,30.000,40.000,/m/09x0r
4ATxEGcYz7U,140.000,150.000,/m/09x0r
4AU1bXCUdnc,30.000,40.000,/m/09x0r
4AU4TsLBD8k,30.000,40.000,"/m/04rlf,/m/0838f,/m/09x0r"
4AU6KF6AQm8,14.000,24.000,/m/04rlf
4AUPSFqPguY,0.000,10.000,/m/02x8m
4AUQfvQiq-U,30.000,40.000,/m/09x0r
4AUYi7EimUE,30.000,40.000,/m/04rlf
4AUZWJNjSms,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
4AUcR8hGyQc,6.000,16.000,/m/09x0r
4AUfJ1Sppwg,30.000,40.000,/m/04rlf
4AUmxu5TQZw,30.000,40.000,/m/04rlf
4AUqZfLBLDs,30.000,40.000,"/m/07qlf79,/m/09x0r"
4AUtgC1dPwA,29.000,39.000,/m/0chx_
4AUzmac8FZ8,330.000,340.000,/m/09x0r
4AVIxffGIYw,30.000,40.000,/m/04rlf
4AVLJnrVSfY,270.000,280.000,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/09x0r"
4AVOctNcx8w,30.000,40.000,"/m/04rlf,/m/09x0r"
4AVVI5UisEU,300.000,310.000,"/m/04rlf,/m/0l14md"
4AVZ_Y0w9tM,30.000,40.000,"/m/04rlf,/t/dd00004"
4AVZgButA9w,8.000,18.000,"/m/02mk9,/m/07q2z82,/m/07yv9,/t/dd00067"
4AV_Iqeb9Xs,30.000,40.000,/m/04rlf
4AVkevEna9w,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AVshT4CKHs,0.000,8.000,/m/04rlf
4AW79Dn0jsA,30.000,40.000,/m/04rlf
4AW7OqdfGC8,30.000,40.000,/m/09x0r
4AW8LAa-Opw,30.000,40.000,"/m/0155w,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AW9lgLRfok,30.000,40.000,"/m/04rlf,/m/09x0r"
4AWNn_bPJE4,30.000,40.000,"/m/04rlf,/m/04szw,/m/07y_7"
4AWRDWVkW80,120.000,130.000,/m/04rlf
4AWXIi7IkTQ,30.000,40.000,/m/09x0r
4AWylSfKgas,30.000,40.000,"/m/07yv9,/m/09x0r,/m/0k4j"
4AX0WV0q154,30.000,40.000,/m/04rlf
4AXDb0a9kxE,60.000,70.000,"/m/011k_j,/m/04rlf"
4AXEfNm6HNs,30.000,40.000,/m/04rlf
4AXOTrZMZss,30.000,40.000,"/m/04rlf,/m/09x0r"
4AXWnv_FemA,30.000,40.000,"/m/04rlf,/m/07s72n"
4AXX0XnRWLM,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/09x0r,/m/0fx80y"
4AXcsCKrk6o,0.000,10.000,"/m/04rlf,/m/06_fw"
4AXomPPi1yg,400.000,410.000,"/m/09x0r,/t/dd00125"
4AXyg8u002I,30.000,40.000,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136"
4AY-HZLWIk0,110.000,120.000,"/m/026t6,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0l14md"
4AYI-WAVlaw,30.000,40.000,"/m/04rlf,/m/04szw,/m/07y_7"
4AYJb_q3RRc,30.000,40.000,/m/09x0r
4AYLzBpfrpc,30.000,40.000,/m/04rlf
4AYilefU64c,30.000,40.000,"/m/02lkt,/m/04rlf"
4AYoYZTpSaE,30.000,40.000,"/m/07yv9,/m/09x0r"
4AYuZ0b1FpU,30.000,40.000,/m/04rlf
4AYwG5-P3Mc,30.000,40.000,"/m/04rlf,/m/09x0r,/t/dd00003"
4AYySiliYAw,10.000,20.000,"/m/03fwl,/m/05tny_,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
4AZ-1QGQbuo,220.000,230.000,/m/09x0r
4AZ-LULw-Y8,130.000,140.000,"/m/03qjg,/m/085jw"
4AZ1caBi35k,30.000,40.000,"/m/09b5t,/m/0jbk"
4AZF1nQR8p4,30.000,40.000,"/m/09x0r,/t/dd00125"
4AZFOFuWGxY,30.000,40.000,"/m/03_d0,/m/04rlf"
4AZFbqtqgNc,70.000,80.000,/t/dd00125
4AZHakzJF5A,30.000,40.000,/m/04rlf
4AZNz_lcdxE,30.000,40.000,"/m/09ct_,/m/09x0r,/m/0k5j"
4AZO15Tnp44,26.000,36.000,"/m/02lkt,/m/04rlf,/m/07s72n,/m/09x0r"
4AZdhAD-KrQ,30.000,40.000,"/m/09x0r,/t/dd00038"
4AZeTgZuROI,30.000,40.000,/m/09x0r
4AZu3ayDzi0,20.000,30.000,"/m/07yv9,/m/0k4j"
4A_1AB81KLo,30.000,40.000,/m/09x0r
4A_5WwSdJF4,30.000,40.000,"/m/01z7dr,/m/04rlf"
4A_DUDzBkwA,30.000,40.000,"/m/02qldy,/m/05zppz,/m/09x0r"
4A_Fwtx0wQQ,30.000,40.000,"/m/04rlf,/m/09x0r"
4A_GFwY2wHI,30.000,40.000,"/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4A_c3d3dUos,30.000,40.000,/m/04rlf
4A_eoc9OS0Y,30.000,40.000,/m/09x0r
4A_isSQK2tY,200.000,210.000,"/m/06xkwv,/m/07rcgpl"
4A_jsKLrZRw,270.000,280.000,"/m/09x0r,/t/dd00126"
4A_pMqs64qE,30.000,40.000,/m/09x0r
4A_sYCBcTwo,30.000,40.000,/m/09x0r
4A_vjsWiT1o,30.000,40.000,/m/09x0r
4A_yxzNGE7g,30.000,40.000,"/m/07q0yl5,/m/09x0r"
4Aa5Z8yonaM,30.000,40.000,/m/04rlf
4Aa7ADN-C9k,80.000,90.000,"/m/03m9d0z,/t/dd00092"
4AaB7D-DDnM,21.000,31.000,"/m/04rlf,/m/09x0r"
4AaBSc_fsrw,100.000,110.000,"/m/04rlf,/m/04wptg"
4AaBsLKhWTU,30.000,40.000,/m/04rlf
4AaGaV6hGN0,30.000,40.000,"/m/02lkt,/m/04rlf,/m/07s72n"
4AaIFTw8yK0,11.000,21.000,/m/09x0r
4AaL-LHN13s,30.000,40.000,/m/09x0r
4AaPo0840G8,30.000,40.000,"/m/07swgks,/m/09x0r,/m/0j6m2"
4AaRgHW7ncc,30.000,40.000,/m/09x0r
4AaWH6wHmBY,30.000,40.000,/m/09x0r
4AaY8e2SDgE,270.000,280.000,"/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv"
4AahT_RjC3o,0.000,4.000,/m/04rlf
4AaihzNjDIU,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
4AajLFVRt_g,320.000,330.000,"/m/09x0r,/m/0jbk"
4AalUHxXNUg,30.000,40.000,/m/04rlf
4AapB7dW3HA,30.000,40.000,/m/04rlf
4Ab-1WAyByM,30.000,40.000,/m/04rlf
4Ab2mGM4P8Q,30.000,40.000,"/m/04rlf,/m/07pkxdp"
4Ab54e70QW0,30.000,40.000,/m/09x0r
4Ab7ILZ9o4M,30.000,40.000,"/m/026t6,/m/02hnl,/m/03qtq,/m/04rlf,/m/04szw"
4AbCbxFdCsc,450.000,460.000,"/m/04rlf,/m/04szw,/m/07y_7,/m/0l14_3"
4AbFY7sGESs,13.000,23.000,"/m/04rlf,/m/07c52"
4AbLujH9RZ4,11.000,21.000,"/m/04rlf,/m/09x0r"
4AbNZSJuSuw,30.000,40.000,/m/09x0r
4Abk8hTLk6A,30.000,40.000,/m/04rlf
4AbrFFDbdtM,30.000,40.000,/m/04rlf
4AbriPSsXDc,23.000,33.000,/m/0j6m2
4AbzWPPMQfQ,30.000,40.000,"/m/04rlf,/m/09x0r,/m/0j2kx"
4Ac7PvzWs1Q,30.000,40.000,"/m/04rlf,/m/09x0r"
4AcNQktJzhs,70.000,80.000,"/m/04rlf,/m/07gxw,/m/07lnk"
4AcUO7uO01o,30.000,40.000,/m/09x0r
4AcbUwXYAxU,30.000,40.000,"/m/04rlf,/t/dd00033"
4Acby0RMx3g,13.000,23.000,"/m/02mk9,/m/07yv9,/t/dd00066"
4AcgCRxtA2A,150.000,160.000,"/m/04rlf,/m/09x0r"
4Ack3hKhvJo,30.000,40.000,/m/09x0r
4AcuDlYYWOU,30.000,40.000,/m/09x0r
4Acz-lwN5j4,20.000,30.000,"/m/02l6bg,/m/0k5j"
4Ad0Ft3QH1c,310.000,320.000,"/m/09x0r,/t/dd00128"
4Ad0nSDMCMQ,19.000,29.000,/m/09ld4
4Ad75pobBAY,30.000,40.000,"/m/04rlf,/t/dd00035"
4Ad9RyWvrEk,30.000,40.000,/m/09x0r
4AdCycc5AE0,30.000,40.000,"/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
4AdGHI0idqM,30.000,40.000,/m/09x0r
4AdZww6qics,30.000,40.000,/m/09x0r
4Ad_G60JdP0,250.000,260.000,/m/015p6
4AdbKLgp2I4,30.000,40.000,/m/04rlf
4AdfqUVT-so,30.000,40.000,"/m/03q5t,/m/04rlf"
4AdkNqed23g,5.000,15.000,"/m/09x0r,/t/dd00004"
4AduITDUF9E,30.000,40.000,"/m/04rlf,/t/dd00004,/t/dd00005"
4Ae6OXJ7S4E,30.000,40.000,"/m/07qz6j3,/m/09x0r"
4Ae7jHVvl1k,30.000,40.000,/m/09x0r
4Ae8b3Y_4zw,30.000,40.000,/m/09x0r
4AeCl40Ek8I,30.000,40.000,"/m/04rlf,/m/07s72n"
4AeG-qcoclo,30.000,40.000,/m/09x0r
4AeKHoEiL0k,30.000,40.000,"/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
4AeL__saxjk,30.000,40.000,"/m/09x0r,/t/dd00125,/t/dd00129"
4AeRCX5gXxo,30.000,40.000,"/m/07yv9,/m/09x0r"
4AeVkuow7hI,170.000,180.000,/m/09x0r
4AeWu_oWg7Q,30.000,40.000,"/m/04rlf,/m/09x0r"
